text;section
2757. Тивы-гьажь-ра неперех. откатиться, откатыва- ться от очага, Атоп типТвыгьажьхтТ (й-тииТвы-гьажь-х-т]). Аб. Т. Мяч откатился от очага.;92. ПРЕВЕРБ тшг!в(ы)+ КОРНИ
2758. Тшыв-жва-ра перех. вырвать, выхватить, вых- ватывать что-л. из очага. АчТахъва тшгвижват! (й-тииТв- и-жва-т1). Аб. Т. Он {м.) выхватил хлеб из очага.;92. ПРЕВЕРБ тшг!в(ы)+ КОРНИ
2759. ТшгТвы-къьа-ра неперех. выскочить, выскакивать из очага. АчкТвын д-тивы-къьа-х-1Т. Дб. Т. Парень выс- кочил из очага.;92. ПРЕВЕРБ тшг!в(ы)+ КОРНИ
2760. Тшыгв-ввыр-ра неперех. отползти, отползать от очага. Ацгвы тшьивкЕврыхт!Г (й-ишыв-&вры-х-т). Аб. Т. Кот отполз от очага.;92. ПРЕВЕРБ тшг!в(ы)+ КОРНИ
2761. Типвы-па-ра неперех. отпрыгнуть, отпрыгивать от очага. Ачвын д-тигвы-па-х-1Ё. Аб. Т. Парень отпрыг- нул от очага.;92. ПРЕВЕРБ тшг!в(ы)+ КОРНИ
2762. ТшытТв-пса-ра перех. выбросить, отбросить, выб- расывать, отбрасывать что-л. от (из) очага. АхТапчыпква. тшгТвипсахуан (й-тш!в-и-пса-х-уан). Аб. Т. Он (м.) выбра- сывал из очага вещи.;92. ПРЕВЕРБ тшг!в(ы)+ КОРНИ
2763. ТшыгЕв-ры-цкъа-ра перех. вычистить, вычищать что-л. из очага. ИшМвы-л-рьгцкьа”тГ. Аб. Т. Она (ж.) то (в.) вычистила из очага.;92. ПРЕВЕРБ тшг!в(ы)+ КОРНИ
2764. ТшигТвы-хТа-ра неперех. распространиться, распро- страняться из очага (о запахе). АфМвы  тшвыхТун {й-тшитТвы-хТун). Аб. Т. Запах распространялся из очага.;92. ПРЕВЕРБ тшг!в(ы)+ КОРНИ
2165. Тшвы-хТва-ра перех. выхватить, выхватывать что-л. из очага Амш ых МатшгТвихТват! (й-тТа-титв-и- хТва-т1). Аб. Т. Он (м.} выхватил из очага полено.;92. ПРЕВЕРБ тшг!в(ы)+ КОРНИ
2767. Тшьив-ца-ра перех. прогнать, прогонять кого-л. из очага. Д-тшг-и-ца-т1. Аб. Т. Он {м.) его (ч.) прогнал из очага,;92. ПРЕВЕРБ тшг!в(ы)+ КОРНИ
2768. ТшТвы-чва-ра перех. вылить, выливать (жид- кость) из очага. Адзы тшивылчвун (й-тцивы-л-чв-ун). Аб. Т. Она (ж.) выливала воду из очага,;92. ПРЕВЕРБ тшг!в(ы)+ КОРНИ
2769. ТинТва-п-къьа-ра перех. перебить,  перебивать что-л. в очаге. Руыс тшвапикъьат! (й-тшгва-п-и-къьа-тГ). Аб. Т. Он (м.) перебил их дело в очаге,;93. ПРЕВЕРБ тшгГва-п(ы)+ КОРНИ
2770. Тшива-п-тш-ра неперех. разбиться, разбиваться в очаге. Амза тшгТваптштТ (й-толва-п-тш-хГ). Аб. Т. Ламиа разбилась в очаге,;93. ПРЕВЕРБ тшгГва-п(ы)+ КОРНИ
2771. ТиЧва-п-тш-ра перех. разбить, разбивать что-л. в очаге. Амза тииТвапылтшт! (й-тниТва-пы-л-тш-тГ). Аб. Т. Она (ж.) разбила лампу в очаге.;93. ПРЕВЕРБ тшгГва-п(ы)+ КОРНИ
2172. Тшг[ва-п-гшти-ра неперех. разбиться, разбиваться в очаге во многих местах. АчШвыца йарасахТат й-тизтТва-п- тштш-тГ. Аб. Т. Стекло тотчас разбилось в очаге во мно- тих местах.;93. ПРЕВЕРБ тшгГва-п(ы)+ КОРНИ
2173. ТшитЧва-п-тштш-ра перех. разбить, разбивать что- л. в очаге во многих местах. АчТвыца йарасахТат й-титТва- пы-л-гштш-тГ. Аб. Т. Она (ж.) тотчас разбила стекло во многих местах в очаге.;93. ПРЕВЕРБ тшгГва-п(ы)+ КОРНИ
2774. ТшкТара-ба!ва-ра неперех. разбогатеть, богатеть во дворе. Д-тшкТара-багТва-тГ. Аб, Т. Он (ч.) разбогател во дворе,;94. ПРЕВЕРБ тшкора+КОРНИ
2775. ТшкТара-66-ра неперех. реветь во дворе (о быке). Ачвыгъь тшкГараббуан (йлшк?ара-66-уан). Аб. Т. Бык ре- вел во дворе.;94. ПРЕВЕРБ тшкора+КОРНИ
2776. ТшкТара-бга-ра неперех. надвинуться, обруши- ться, надвигаться во двор. АуатТа тшкТарабгатЕ (й-тшкТара- бга-тП). Аб. Т. Народ обрушился (навалился} во двор.;94. ПРЕВЕРБ тшкора+КОРНИ
2777. Тшк?ара-бТа-ра неперех. сгнить, гнить во дворе, Ачвайдза тшкТарабгГун (й-пикТара-бгТун). Аб. Т. Зеленая трава гнила во дворе.;94. ПРЕВЕРБ тшкора+КОРНИ
2178. ТшкГара-бжьа-ра перех. воспитать, воспитывать кого-л. во дворе. Д-тшьТара-р-бжьун. Аб. Т. Они его (ч.) воспитывали во дворе.;94. ПРЕВЕРБ тшкора+КОРНИ
2779. Тшвара-бзаза-ра неперех. жить во дворе. Дасу йыкТьадыгв д-тшкара-бзаз-итГ. Аб. Т. Каждый живет в своем дворе.;94. ПРЕВЕРБ тшкора+КОРНИ
2730. ТшкТара-бкъа-ра перех. побить, бить кого, что-л: вс дворе, Улагьи тшкТарауымбкъан (й-тик7ара-уы-м-бкъа-н). Аб. Т. Ты и свою собаку не бей во дворе.;94. ПРЕВЕРБ тшкора+КОРНИ
2781. Тшк!ара-блытьа-ра неперех. вкатиться, вкатыва- ться во Двор. АкТьадыгв аджьугьальа тшиТараблыгьат! {й-пикТара-блытьа-тП). Аб. Т. Во двор вкатилось перекати- поле.;94. ПРЕВЕРБ тшкора+КОРНИ
2782. ТшкТара-был-ра ненерех. сгореть, гореть во дво- ре. АкТьадыгв ашыхТв тшкТарабылуан (й-тшкТара-был-уан). 46. Т. Солома горела во дворе.;94. ПРЕВЕРБ тшкора+КОРНИ
2783. ТшкТара-был-ра перех. сжечь, сжигать что-л. во дворе. АкТьадыгв ашых!в  тшкТарарбылуан (й-тшкТара-р- был-уан). Аб. Т. Они во дворе сжигали солому.;94. ПРЕВЕРБ тшкора+КОРНИ
2784. ТшьТара-га-ра перех. АРС, 363. Занести, завести, заносить, завозить кого, что-л. во двор. ХТахъвьгьи нышв- гьи тшкТарайгит! (й-тшьТара-й-г-ит!). Аб. Т. Он (м.) зано- сит во двор и камень, и глину.;94. ПРЕВЕРБ тшкора+КОРНИ
2785. ТикТара-гыла неперех. стоять во дворе, Ахъа- ц]а акТьадыгв д-тикТара-гыла-н. Аб. Т. Мужчина стоял во дворе.;94. ПРЕВЕРБ тшкора+КОРНИ
2786. ТшкТара-гыл-ра неперех. встать, стать во дворе. Ахъаща акьадыгв длшеТара-гыл-тГ. Аб. Т. Мужчина стал во дворе.;94. ПРЕВЕРБ тшкора+КОРНИ
2787. Тшь!ара-гва-ра перех. затащить, сунуть, совать что-л. во двор. Ачвауандыр акТьадыгв й-тшьТара-р-гва-х-тГ. Аб. Т. Они во двор затащили воз сена.;94. ПРЕВЕРБ тшкора+КОРНИ
2788. ТшкТара-гврым-ра неперех. реветь, стонать во дворе. Ачзыгъь тшкТарагврымуан (й-тшкТара-гврым-уан), Аб. Т. Бык ревел во дворе.;94. ПРЕВЕРБ тшкора+КОРНИ
2789. ТшьТара-гвы-гъь-ра неперех. изнемочь, изнемогать во дворе.;94. ПРЕВЕРБ тшкора+КОРНИ
2790. Тшкара-гвычТа-ра перех. растоптать, растапты- вать кого, что-л. во дворе. Асабиква ачва тшкРараргвы1ун (#-тшкТара-р-гвычТ-ун). Аб. Т. Дети во дворе растаптывали сено.;94. ПРЕВЕРБ тшкора+КОРНИ
2791. ТшкТара-гъыз-ра неперех. стонать во дворе. Ачы- мазагв д-тикТара-гъыз-уан. Аб. Т. Больной стонал во дворе.;94. ПРЕВЕРБ тшкора+КОРНИ
2792. ТшкГара-гъы-р-дз-ра неперех. моросить во двор. Аква  гатшкТарагъырдзуан  (й-1а-тшкТара-гъыгр-дз-уан). Аб. Т. Дождь моросил во двор.;94. ПРЕВЕРБ тшкора+КОРНИ
2793. ТшкТара-гъьгъьа-ра перех. соскоблить, соскабли- вать что-л. во двор. Апахь йакКынхалыз анышв тшкТарай- гъьгъьахуан (й-тшЕТара-й-гъьгъьа-х-уан). Аб. Т. Он во двор соскабливал прилипшую глину.;94. ПРЕВЕРБ тшкора+КОРНИ
"2794. ТшкГара-гьагьа-ра неперсх. кружиться, вертеться во дворе; забежать, заскочить во двор. Аьадыгв д-тшкГара- гьагь-уя. Аб. Т. Он (ч.) вертелся во дворе. Атшчва акТьв- дыгв й-тикТара-гьагьа-1Г. Аб. Т. Всадники заскочили во двор.";94. ПРЕВЕРБ тшкора+КОРНИ
2795. ТшкТара-гьагьа-са-ра неперех. кружиться, верте- ться во дворе. АпхИвыс хъвлааниТакТ акТьадыгв д-тиикГа- ра-гьагьа-с-ун. Аб. Т. Женщина весь день вертелась во дворе.;94. ПРЕВЕРБ тшкора+КОРНИ
2796. ТшкТара-гьажь-ра неперех. вкатиться, вкатыва- ться во двор. Ауандыр тшкТарагьажьхт! (й-тшкТара-гьажь- х-т1). Аб. Т. Повозка вкатилась во двор.;94. ПРЕВЕРБ тшкора+КОРНИ
2797. Тшк1Тара-гЧапса-ра неперех. устать, уставать, утом- ляться во дворе. АкТьэдыгв д-тшкТара-гГапс-ун. Аб. Т. Он {ч.) уставал во дворе.;94. ПРЕВЕРБ тшкора+КОРНИ
